Ted White,2,stunts,"Wrong Is Right, Up the Academy"
Harold E. Wellman,2,"cameraman: second unit (as Harold Wellman), process photography (uncredited)","The Swarm, Lost Horizon"
Michael D. Weldon,2,"assistant camera (as Mike Weldon), assistant camera","Firefox, The Best of Times"
Ed Avery,2,"driver: mobile no. 1 (uncredited), driver: generator (uncredited)","The Thief Who Came to Dinner, Freebie and the Bean"
Robert Gravenor,2,"sound mixer (uncredited), sound mixer","The Swarm, Boulevard Nights"
Harry Caplan,1,"assistant director, production manager","Happy Birthday, Wanda June"
Phil Mitchell Jr.,2,"mic operator (uncredited), boom man (as Phil Mitchell)","Americathon, Butterflies Are Free"
Rod Amateau,1,"(screenplay), (story) and","Hook, Line and Sinker"
Henry Mancini,1,"conductor (uncredited), NULL",The Thief Who Came to Dinner
Jule Styne,1,"music by: based on the play with, NULL",Funny Girl
Larry Jost,2,sound mixer,"The Drowning Pool, The In-Laws"
Bernie Abramson,2,"director of photography: second unit (uncredited), still photographer (uncredited)","In Cold Blood, All the President's Men"
Rafael Elortegui,2,second assistant director,"Absence of Malice, Boulevard Nights"
Craig Pinkard,2,transportation coordinator,"The China Syndrome, All the President's Men"
David Merrick,2,"producer: stage play, stage producer: New York","40 Carats, Cactus Flower"
Glenn Randall Jr.,2,stunts (uncredited),"Mame, Blazing Saddles"
Thomas R. Burman,2,"special makeup effects designer, makeup artist (as Tom Burman)","Lost Horizon, Spacehunter: Adventures in the Forbidden Zone"
Don Merritt,2,"boom operator (uncredited), boom man (as Donald Merritt)","Thank God It's Friday, Boulevard Nights"
Sanford Hampton,1,"transportation co-captain, driver (uncredited)",Spacehunter: Adventures in the Forbidden Zone
Rock A. Walker,2,"stunts, stunts: chase sequence (as Rock Walker)","The Electric Horseman, Thank God It's Friday"
David McGiffert,2,assistant director,"Absence of Malice, Tootsie"
Charles Bonniwell,2,second assistant director,"Bite the Bullet, Scarecrow"
Floyd Mutrux,1,"(story), executive producer",Freebie and the Bean
Lila Finn,2,stunts (uncredited),"The Swarm, Blazing Saddles"
Antony Mondello,2,NULL,"Model Shop, History of the World: Part I"
Joan Biel,2,music editor,"Bite the Bullet, Wrong Is Right"
Richard Liebegott,2,"production coordinator, production secretary","The Frisco Kid, Harry and Walter Go to New York"
Rita Riggs,2,"wardrobe, NULL","Bite the Bullet, Model Shop"
Edward Morey III,2,"camera operator (as Ed Morey III), assistant cameraman (as Ed Morey III)","The Swarm, Wrong Is Right"
Bryan Gindoff,1,"(story) &, (screenplay) &",Hard Times
Nancy Martinelli,2,"costumer (uncredited), wardrobe: women","The Love Machine, History of the World: Part I"
Loren Janes,2,stunts (uncredited),"The Swarm, Blazing Saddles"
Penny McCarthy,2,"assistant auditor, assistant producer","Absence of Malice, The China Syndrome"
Al Silvani,1,"fight consultant (uncredited), second assistant director (uncredited)",Fat City
Sherman Edwards,1,"NULL, (play)",1776
Kurt Vonnegut Jr.,1,"(screenplay), (play)","Happy Birthday, Wanda June"
Rudy Ugland,2,"ramrod, horses (as Rudy Ugland Jr.)","Bite the Bullet, The Frisco Kid"
John O'Gorman,2,"makeup supervisor: Ingrid Bergman, makeup artist","A Walk in the Spring Rain, Cactus Flower"
Jordan Cronenweth,2,"camera operator (uncredited), NULL","In Cold Blood, Altered States"
Mary Swanson,2,NULL,"The Electric Horseman, Up the Academy"
Vernon White,2,"unit publicist (uncredited), publicist","Scarecrow, Blazing Saddles"
Robert Klane,1,"NULL, (uncredited)",Thank God It's Friday
Vince Deadrick Sr.,2,"stunts, stunt double (uncredited) / stunts (uncredited)","Spacehunter: Adventures in the Forbidden Zone, Blume in Love"
William Guest,2,"special visual effects model maker: Fantasy II Film Effects (as Will Guest), miniatures (uncredited)","Spacehunter: Adventures in the Forbidden Zone, History of the World: Part I"
Fred Scheiwiller,2,stunts (uncredited),"Report to the Commissioner, Blazing Saddles"
Roger Spottiswoode,2,NULL,"Hard Times, The Best of Times"
Bill Feigenbaum,1,"NULL, (story development)",Hugo the Hippo
Victor Nikaido,2,"assistant camera (uncredited), camera technician","The Swarm, The Frisco Kid"
Tony Lloyd,2,"makeup artist (uncredited), makeup artist","The Swarm, 40 Carats"
Tony Bill,2,executive producer,"Harry and Walter Go to New York, Boulevard Nights"
Arthur J. Ornitz,2,"(as Arthur Ornitz), director of photography (as Arthur Ornitz)","An Unmarried Woman, Next Stop, Greenwich Village"
Alex Stevens,2,"stuntman, stunts (uncredited)","Shamus, The Gumball Rally"
Ernest Robinson,2,"stuntman, stunts (as Ernie Robinson)","The Gumball Rally, Thank God It's Friday"
Ann Roth,2,NULL,"The Owl and the Pussycat, The Pursuit of Happiness"
John Huston,1,"NULL, producer",Fat City
Paul Casella Jr.,2,transportation captain,"The Drowning Pool, Wrong Is Right"
Robert De Vestel,2,NULL,"The In-Laws, St. Ives"
Ruby Ford,2,hair stylist,"Nickelodeon, The Swarm"
Maurice Jarre,1,"NULL, conductor",Firefox
John Nowak,2,"stunts, stunts (uncredited)","The Swarm, Boulevard Nights"
Peter Bogdanovich,1,NULL,Nickelodeon
Billie Owens,2,sound effects editor,"The Drowning Pool, The Gumball Rally"
Steve Stafford,2,"camera operator (uncredited), assistant camera","Nickelodeon, Tootsie"
Donfeld,2,NULL,"The China Syndrome, A Walk in the Spring Rain"
Donald E. Thorin,2,"camera operator, camera operator (as Donald Thorin)","Sgt. Pepper's Lonely Hearts Club Band, Report to the Commissioner"
Miklos Rozsa,1,"conductor (uncredited), (as Miklos Rozsa)",Time After Time
Larry Ricketts,2,"best boy (uncredited), electrician (uncredited)","Cisco Pike, Fat City"
Larry Tucker,1,"(written by), producer",Bob & Carol & Ted & Alice
Art Volpert,2,executive assistant to producer,"The Swarm, Viva Knievel!"
Woody Omens,2,"director of photography, director of photography: special effects (uncredited)","Altered States, History of the World: Part I"
Frank Prehoda,2,makeup artist,"I Walk the Line, Doctors' Wives"
Bob Herron,2,"stunts, stunts (uncredited)","The Frisco Kid, Blazing Saddles"
Irby Smith,2,"assistant director, first assistant director","Capricorn One, Blume in Love"
William Sackheim,1,"producer, choral supervisor (as Bill Sackheim)",The In-Laws
Norman A. Cook,2,"production manager, unit production manager (as Norman Cook)","The Swarm, Viva Knievel!"
Jean Louis,2,NULL,"Lost Horizon, 40 Carats"
John Cacavas,1,"composer: songs / conductor, NULL",Mortuary
Clint Eastwood,1,"NULL, producer",Firefox
Donald C. Glouner,2,"photographer: second unit, special visual effects","Marooned, The Comic"
Francesca Emerson,1,"assistant editor, assistant music editor (uncredited)",The China Syndrome
Alvin Sargent,2,(screenplay),"Bobby Deerfield, I Walk the Line"
Charles Holmes,2,"gaffer, gaffer (as Chuck Holmes)","The Shootist, Blume in Love"
Peter Bergman,1,"(adaptation), (play)",Americathon
Randall Robinson,2,"first assistant camera: special effects unit (uncredited), first assistant camera: special effects unit","Up the Academy, Viva Knievel!"
Holly Bower,2,"still photographer, special photographer (uncredited)","The Gumball Rally, Three Days of the Condor"
Gil Casper,2,"insert driver, driver: insert car (uncredited)","The Gumball Rally, Freebie and the Bean"
James Dean,2,"dolly grip, grip (uncredited)","Getting Straight, Fat City"
Phillip M. Goldfarb,1,"co-producer (as Phillip Goldfarb), unit production manager (as Phillip Goldfarb)",Thank God It's Friday
Roger Creed,2,"stunt double (uncredited), stunt coordinator (uncredited)","The Thief Who Came to Dinner, The Electric Horseman"
Jerry Jost,2,"sound, sound mixer","Capricorn One, Time After Time"
Dennis Dolan,2,"assistant editor, assistant film editor","Boulevard Nights, Hard Times"
George Orrison,2,stunts (uncredited),"Firefox, Blazing Saddles"
John Burrell,2,"best boy (uncredited), electrician (uncredited)","Cisco Pike, Altered States"
Al Shenfeld,2,production auditor,"Capricorn One, Harry and Walter Go to New York"
Ned McLeod,1,"additional footage director (uncredited), location manager",Absence of Malice
Michael Schultz,2,"NULL, caterer (uncredited)","The Electric Horseman, Sgt. Pepper's Lonely Hearts Club Band"
Joe Henrie,2,"sound effects editor, sound effects (uncredited)","In Cold Blood, Funny Girl"
James Bridges,1,"(written by), NULL",The China Syndrome
Ray Alba,2,"sound effects editor, post-production effects editor","Modern Romance, Boulevard Nights"
R. Anthony Brown,2,"location manager, second assistant director","Wrong Is Right, St. Ives"
Lorenzo Semple Jr.,2,"(screenplay) and, (screenplay) &","The Drowning Pool, Three Days of the Condor"
Rick Simpson,2,NULL,"Tilt, Capricorn One"
Gary Muller,2,second assistant camera (uncredited),"The Owl and the Pussycat, Three Days of the Condor"
Rick Sawaya,2,"stunt, stunts","The In-Laws, Boulevard Nights"
Edward Hume,2,(screenplay) and,"A Reflection of Fear, Summertree"
Everett Creach,2,"stunt coordinator / stunts, stunt double (uncredited) / stunts (uncredited)","Blume in Love, Time After Time"
Billy May,1,"NULL, orchestrator",Bernardine
Hank Calia,2,"stunts, stunts (uncredited)","Freebie and the Bean, The Stunt Man"
Candy Flanagin,2,special effects,"Scarecrow, Up the Academy"
Jack Wilson,2,gaffer,"The Frisco Kid, Up the Academy"
Thomas Gark,2,"lead man, property master","Americathon, The Love Machine"
Bob Cochran,2,"casting: SAG, Hollywood Casting (uncredited), extras casting (uncredited)","Happy Birthday, Wanda June, Thank God It's Friday"
David M. Haber,2,"set designer (uncredited), NULL","Doctors' Wives, Capricorn One"
Milton C. Burrow,2,"supervising sound editor, sound effects (as Milton Burrow)","A Reflection of Fear, All the President's Men"
Robert R. Rutledge,2,"supervising sound editor, supervising sound editor (as Robert Rutledge)","Spacehunter: Adventures in the Forbidden Zone, History of the World: Part I"
William R. Lasky,2,"key second assistant director, second assistant director","Americathon, Thank God It's Friday"
Wayne Conard,2,"construction coordinator, construction coordinator (uncredited)","From Noon Till Three, 40 Carats"
Ron Riner,2,"transportation gaffer (uncredited), driver (uncredited)","Altered States, Freebie and the Bean"
Fred McDougall,2,stunts (uncredited),"Mame, Blazing Saddles"
Herman Grigsby,1,"assistant director, production manager",Mortuary
Paul Pav,2,location manager,"Altered States, The In-Laws"
Bruce Walkup,2,"wardrobe: men, costume supervisor","Mame, Exorcist II: The Heretic"
Ellis Burman Jr.,1,"special designer, special makeup effects artist (uncredited)",Spacehunter: Adventures in the Forbidden Zone
Robert Chartoff,2,producer,"Nickelodeon, The New Centurions"
Marvin E. Lewis,2,"boom man (as Marvin Lewis), boom operator (as Marvin Lewis)","Altered States, The China Syndrome"
Ted Grossman,2,"stunts, stunts (uncredited)","The Thief Who Came to Dinner, Up the Academy"
William Self,2,producer,"From Noon Till Three, The Shootist"
Leonard P. Geer,2,stunts (uncredited),"Freebie and the Bean, Mame"
J.T. Dean,2,grip (uncredited),"Doctors' Wives, The Love Machine"
Irving Goldfarb,2,"props (uncredited), property master (uncredited)","Doctors' Wives, A Reflection of Fear"
Tony Epper,2,"stunts, stunts (uncredited)","Tilt, Blazing Saddles"
William Saint John,2,"trainee assistant director (as Bill Saint John), trainee assistant director (uncredited)","Freebie and the Bean, Blume in Love"
Dick Halligan,1,"music arranger (as Richard Halligan), (as Richard Halligan)",The Owl and the Pussycat
Stephanie Epper,2,stunts (uncredited),"Mame, Blazing Saddles"
Dave Margolin,2,"painter (uncredited), painter","Sgt. Pepper's Lonely Hearts Club Band, All the President's Men"
Howard R. Schuster,2,financing (uncredited),"Firefox, Hard Times"
Theadora Van Runkle,2,NULL,"Nickelodeon, Mame"
Linda Hart,1,"music supervisor, choreographer",The Best of Times
Carl R. Gibson Jr.,2,"best boy (as Carl Gibson Jr.), second grip (uncredited)","Altered States, All the President's Men"
Gary Davis,2,"stunts, stunt coordinator","Thank God It's Friday, Viva Knievel!"
Gary Epper,2,"stunt coordinator / stunts, stunts (uncredited)","Tilt, Blazing Saddles"
Alicia Rivera Frankl,2,"production executive (as Alicia Alon), production executive (uncredited)","Tilt, The Stunt Man"
David Dworski,2,"assistant to producer, associate producer","Funny Girl, Fat City"
Larry Stott,2,"best boy (uncredited), electrician (uncredited)","Fat City, Butterflies Are Free"
Fred Werner,2,"music supervisor, choreographic music associate","Cabaret, Mame"
Allen Pinson,2,"stunt double: Dick Van Dyke (uncredited), stunts (uncredited)","The Comic, The Wrecking Crew"
Herbert Ross,2,"NULL, director: musical numbers","Funny Girl, The Owl and the Pussycat"
Frank Marshall,2,"location manager, producer","Nickelodeon, The Thief Who Came to Dinner"
William A. Farley,2,"hair stylist (as Bill Farley), hairdresser (as Bill Farley)","An Unmarried Woman, Next Stop, Greenwich Village"
Harry Stradling Sr.,2,director of photography (as Harry Stradling),"Funny Girl, The Owl and the Pussycat"
Bill L. Norton,1,"(written by) (as B.L. Norton), (as B.L. Norton)",Cisco Pike
Lynn F. Reynolds,2,"makeup artist (as Lynn Reynolds), makeup artist (uncredited)","Bernardine, Time After Time"
Skip Martin,1,"orchestrator, (uncredited)",Bernardine
Martin Caidin,1,"technical advisor, (novel)",Marooned
Earth Wind & Fire,1,"NULL, orchestrator (as Earth Wind and Fire)",Sweet Sweetback's Baadasssss Song
Paddy Chayefsky,1,"(novel), (written for the screen by) (as Sidney Aaron)",Altered States
Conrad L. Hall,2,"director of photography (as Conrad Hall), (as Conrad Hall)","In Cold Blood, Fat City"
Jerry Stanford,2,"sound editor, sound editor (as Jerry R. Stanford)","Spacehunter: Adventures in the Forbidden Zone, $"
Bob Johnston,2,"music supervisor, music supervisor (as Robert Johnston)","Cisco Pike, I Walk the Line"
Michael I. Rachmil,1,"unit production manager (as Michael Rachmil), associate producer (as Michael Rachmil)",Capricorn One
Peter L. Bergquist,2,"second assistant director (as Peter Bergquist), dga trainee (uncredited)","The Frisco Kid, Capricorn One"
Alan Levine,2,property master (as Allan Levine),"Three Days of the Condor, All the President's Men"
Hubert de La Bouillerie,2,"music editor (as Hubert C. de la Bouillerie), assistant editor (uncredited)","Firefox, Up the Academy"
Robert C. Jones,2,NULL,"Cisco Pike, The New Centurions"
Ken Tuohy,1,second assistant director (uncredited),History of the World: Part I
Doug Grindstaff,1,sound editor (uncredited),Cabaret
Deborah Zeitman,1,first assistant film editor,The Best of Times
Clarence Milton,1,first aid (uncredited),Doctors' Wives
Howard Boyles,1,grip (uncredited),Fat City
Istvanne Borsothy,1,ink and paint artist,Hugo the Hippo
Pablo Paul,1,shipping coordinator,Spacehunter: Adventures in the Forbidden Zone
Henry Hank,1,voice (uncredited),Scarecrow
Sven Walnum,1,camera operator,Scarecrow
Paul Dillingham,1,best boy,Flash and the Firecat
Henry Beale Smith,1,band crew,Sgt. Pepper's Lonely Hearts Club Band
